TagNO,Description,Trip Level,High/Low,Date,Time
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,11:35:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,11:36:02
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,11:36:07
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,11:36:12
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,11:36:17
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,11:36:22
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,11:36:27
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,29-01-2023,11:36:33
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,29-01-2023,11:36:38
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,11:37:21
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,11:37:26
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,11:37:31
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,11:37:36
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,11:37:41
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,11:37:46
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,29-01-2023,11:37:51
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,11:42:00
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,11:42:05
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,11:42:10
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,11:42:15
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,11:42:20
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,11:42:25
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,29-01-2023,11:42:30
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,29-01-2023,11:42:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,11:46:31
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,11:47:05
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,11:47:10
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,11:47:15
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,11:47:20
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,11:48:12
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,11:48:17
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,11:48:22
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,11:48:27
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,11:48:32
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,29-01-2023,11:48:37
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,29-01-2023,11:48:42
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,13:16:33
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,13:16:38
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,13:16:43
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,13:16:48
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,29-01-2023,13:16:53
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,29-01-2023,13:16:58
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,13:17:03
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,13:17:08
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,13:17:13
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,13:17:18
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,13:17:23
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,13:29:15
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,13:29:20
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,13:29:25
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,29-01-2023,13:29:30
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,13:29:56
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,13:30:01
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,13:31:58
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,13:32:03
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,13:32:08
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,13:36:22
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,13:36:27
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,13:36:32
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,13:36:37
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,29-01-2023,13:36:42
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,13:45:51
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,13:45:56
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,13:46:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,13:49:55
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,13:50:00
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,13:54:30
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,13:54:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,13:55:17
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,13:55:22
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,13:57:33
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,13:57:38
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:00:46
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,14:00:51
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,14:00:56
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,29-01-2023,14:01:01
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,29-01-2023,14:01:06
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,29-01-2023,14:01:11
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,14:01:16
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,14:01:21
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,14:07:05
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,14:07:10
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,14:11:41
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,14:11:46
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,14:11:51
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,29-01-2023,14:11:56
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,29-01-2023,14:12:01
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,29-01-2023,14:12:06
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,14:12:11
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,14:12:16
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,14:12:21
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,14:12:26
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:15:35
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,14:15:40
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,14:15:45
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:17:46
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,14:17:51
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,14:17:56
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,14:21:22
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,14:22:12
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,14:22:17
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,29-01-2023,14:22:22
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,14:22:27
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:25:47
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,14:25:52
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,14:26:44
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,14:26:49
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:34:38
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,14:34:43
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,29-01-2023,14:34:48
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,29-01-2023,14:34:53
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,29-01-2023,14:34:58
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,29-01-2023,14:35:03
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,14:35:08
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,14:35:13
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,14:35:18
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:57:48
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,14:59:53
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,14:59:55
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,14:59:57
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,14:59:59
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,15:00:01
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,15:00:03
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,15:00:05
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,15:00:07
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,15:00:09
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,15:12:38
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,15:12:40
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,15:12:42
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,15:12:44
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,15:12:46
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,15:12:48
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,15:12:50
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,15:12:52
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,15:12:54
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,15:25:41
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,15:25:43
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,15:25:45
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,15:25:47
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,15:25:49
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,15:25:51
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,15:25:53
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,15:25:55
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,15:25:57
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,15:27:07
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,15:27:09
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,15:27:11
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,15:27:13
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,15:27:15
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,15:27:17
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,15:27:19
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,15:27:21
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,15:27:23
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,15:32:28
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,15:32:28
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,15:32:28
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,15:32:28
8
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,15:32:28
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,15:32:28
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,15:32:29
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,15:32:28
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,15:43:22
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,15:43:22
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,15:43:22
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,15:43:22
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,15:43:23
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,15:43:23
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,15:43:23
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,15:43:23
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,15:43:23
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,15:46:28
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,15:46:28
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,15:46:28
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,15:46:28
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,15:46:28
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,15:46:28
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,15:46:28
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,15:46:29
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,15:46:29
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,15:49:22
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,15:49:22
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,15:49:22
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,15:49:22
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,15:49:22
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,15:49:23
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,15:49:23
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,15:49:23
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,15:49:23
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,15:53:35
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,15:53:35
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,15:53:35
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,15:53:35
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,15:53:35
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,15:53:36
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,15:53:36
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,15:53:36
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,16:01:32
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,16:01:32
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,16:01:33
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,16:01:33
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,16:01:33
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,16:01:33
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:01:33
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,16:01:33
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,16:01:33
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,16:22:58
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,16:22:58
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,16:22:58
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,16:22:58
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,16:22:58
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,16:22:58
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,16:22:58
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,16:22:59
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,16:22:59
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,16:24:29
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,16:24:29
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,16:24:29
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,16:24:29
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,29-01-2023,16:24:29
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,16:24:30
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:24:30
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,16:24:30
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,29-01-2023,16:24:30
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,16:36:26
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,16:36:26
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,16:36:26
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,16:36:26
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,16:36:26
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,16:36:26
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,29-01-2023,16:36:26
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,29-01-2023,16:36:27
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,16:37:40
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,16:37:40
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,29-01-2023,16:37:41
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,29-01-2023,16:37:41
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,29-01-2023,16:37:41
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,16:37:41
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,16:37:41
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,16:37:41
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,16:37:41
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,29-01-2023,16:38:31
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,29-01-2023,16:38:31
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,29-01-2023,16:38:31
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,29-01-2023,16:38:31
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,29-01-2023,16:38:31
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,29-01-2023,16:38:31
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,29-01-2023,16:38:31
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,29-01-2023,16:38:32
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,29-01-2023,16:38:32
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,29-01-2023,16:39:33
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,29-01-2023,16:39:33
