TagNO,Description,Trip Level,High/Low,Date,Time
EDHV3000,East Deck HVAC System 1,HH,0,05-02-2023,11:00:16
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,05-02-2023,11:00:18
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,11:00:18
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,05-02-2023,11:00:21
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,05-02-2023,11:00:23
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,05-02-2023,11:00:27
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,0,05-02-2023,11:00:29
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,05-02-2023,11:00:34
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,11:02:20
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,11:02:20
EDSD1001,East Deck Smoke Detector 2,HH,0,05-02-2023,11:02:23
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,05-02-2023,11:02:23
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,11:02:26
EDSD1003,East Deck Smoke Detector 4,HH,1,05-02-2023,11:02:27
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,0,05-02-2023,11:02:27
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,05-02-2023,11:02:31
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,05-02-2023,11:02:36
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,11:02:37
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,05-02-2023,11:02:39
EDSD1006,East Deck Smoke Detector 7,HH,0,05-02-2023,11:02:40
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,05-02-2023,11:02:42
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,05-02-2023,11:02:43
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,11:02:45
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,05-02-2023,11:02:46
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,11:02:49
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,11:02:50
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,05-02-2023,11:02:51
EDFD2000,East Deck Heat Detector 1,HH,0,05-02-2023,11:02:52
EDFD2001,East Deck Heat Detector 2,HH,0,05-02-2023,11:02:54
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,05-02-2023,11:02:54
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,05-02-2023,11:02:56
EDFD2002,East Deck Heat Detector 3,HH,0,05-02-2023,11:02:59
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,05-02-2023,11:02:59
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,05-02-2023,11:03:00
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,1,05-02-2023,11:03:01
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,05-02-2023,11:03:02
EDHV3000,East Deck HVAC System 1,HH,0,05-02-2023,11:03:04
EDHV3001,East Deck HVAC System 2,HH,0,05-02-2023,11:03:06
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,11:06:08
LDPT2000,Lower Deck Pressure Transmitter Valve1,LL,1,05-02-2023,11:06:09
EDSD1001,East Deck Smoke Detector 2,HH,0,05-02-2023,11:06:11
LDTT2000,Lower Deck Temperature Sensor Valve1,H,0,05-02-2023,11:06:12
EDSD1005,East Deck Smoke Detector 6,HH,0,05-02-2023,11:06:13
EDSD1008,East Deck Smoke Detector 9,HH,1,05-02-2023,11:06:14
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,0,05-02-2023,11:06:15
LDTT2001,Lower Deck Temperature Sensor Valve2,H,0,05-02-2023,11:06:19
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,1,05-02-2023,11:06:21
LDTT2002,Lower Deck Temperature Sensor Valve3,L,0,05-02-2023,11:06:22
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,05-02-2023,11:06:24
LDTT2003,Lower Deck Temperature Sensor Valve4,H,0,05-02-2023,11:06:29
LDPT1000,Lower Deck Pressure Transmitter Vessel1,L,0,05-02-2023,11:06:30
LDLT1000,Lower Deck Level Transmitter Vessel1,L,0,05-02-2023,11:06:34
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,0,05-02-2023,11:06:36
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,1,05-02-2023,11:06:38
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,1,05-02-2023,11:06:42
LDTT1001,Lower Deck Temperature sensor Vessel2,L,0,05-02-2023,11:06:43
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,0,05-02-2023,11:06:45
LDTT3000,Lower Deck Temperature Sensor Pump1,L,0,05-02-2023,11:06:49
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:00:30
EDSD1009,East Deck Smoke Detector 10,HH,1,05-02-2023,12:00:30
LDTT2000,Lower Deck Temperature Sensor Valve1,H,0,05-02-2023,12:00:31
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,0,05-02-2023,12:00:35
LDTT2001,Lower Deck Temperature Sensor Valve2,LL,1,05-02-2023,12:00:40
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,0,05-02-2023,12:00:42
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,05-02-2023,12:00:46
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,05-02-2023,12:00:51
LDTT2003,Lower Deck Temperature Sensor Valve4,LL,1,05-02-2023,12:00:56
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,0,05-02-2023,12:01:01
LDLT1000,Lower Deck Level Transmitter Vessel1,LL,0,05-02-2023,12:01:04
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,1,05-02-2023,12:01:09
LDPT1001,Lower Deck Pressure Transmitter Vessel2,LL,0,05-02-2023,12:01:10
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,1,05-02-2023,12:01:15
LDTT1001,Lower Deck Temperature sensor Vessel2,H,1,05-02-2023,12:01:20
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,0,05-02-2023,12:01:25
LDTT3000,Lower Deck Temperature Sensor Pump1,LL,0,05-02-2023,12:01:26
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,12:04:57
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:04:57
EDSD1002,East Deck Smoke Detector 3,HH,1,05-02-2023,12:05:00
LDTT2000,Lower Deck Temperature Sensor Valve1,L,0,05-02-2023,12:05:01
LDPT2001,Lower Deck Pressure Transmitetr Valve2,LL,1,05-02-2023,12:05:04
EDSD1009,East Deck Smoke Detector 10,HH,1,05-02-2023,12:05:04
LDTT2001,Lower Deck Temperature Sensor Valve2,H,1,05-02-2023,12:05:05
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,0,05-02-2023,12:05:10
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,05-02-2023,12:05:15
LDPT2003,Lower Deck Pressure Transmitter Valve4,H,0,05-02-2023,12:05:17
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,05-02-2023,12:05:18
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,1,05-02-2023,12:05:23
LDLT1000,Lower Deck Level Transmitter Vessel1,LL,1,05-02-2023,12:05:27
LDTT1000,Lower Deck Temperature Sensor Vessel1,H,0,05-02-2023,12:05:29
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,1,05-02-2023,12:05:33
LDLT1001,Lower Deck Level Transmitter Vessel2,L,0,05-02-2023,12:05:38
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,05-02-2023,12:05:43
LDPT3000,Lower Deck Pressure Transmitter Pump1,L,0,05-02-2023,12:05:45
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,05-02-2023,12:05:46
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:12:38
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:12:38
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:39
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:39
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:39
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:12:39
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:12:39
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:12:41
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:12:41
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:15:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:15:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:15:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:15:34
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:15:35
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:15:36
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:36
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:36
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:15:36
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:11
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:11
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:11
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:11
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:11
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:12
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:13
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,12:17:13
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:13
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,12:17:13
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,14:23:28
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,14:23:33
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,14:24:13
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,14:24:18
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,14:25:45
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,14:25:50
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,14:26:46
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,14:26:51
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,14:58:20
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,14:58:25
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,15:01:55
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,05-02-2023,15:01:55
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,15:01:56
LDTT2000,Lower Deck Temperature Sensor Valve1,H,0,05-02-2023,15:01:56
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,0,05-02-2023,15:01:57
EDHV3001,East Deck HVAC System 2,HH,0,05-02-2023,15:01:59
LDTT2001,Lower Deck Temperature Sensor Valve2,H,1,05-02-2023,15:01:59
LDPT2002,Lower Deck Pressure Transmitter Valve3,L,1,05-02-2023,15:02:04
LDTT2002,Lower Deck Temperature Sensor Valve3,LL,0,05-02-2023,15:02:09
LDPT2003,Lower Deck Pressure Transmitter Valve4,L,1,05-02-2023,15:02:12
LDTT2003,Lower Deck Temperature Sensor Valve4,H,0,05-02-2023,15:02:17
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,05-02-2023,15:02:21
LDLT1000,Lower Deck Level Transmitter Vessel1,LL,0,05-02-2023,15:02:25
LDTT1000,Lower Deck Temperature Sensor Vessel1,LL,1,05-02-2023,15:02:28
LDPT1001,Lower Deck Pressure Transmitter Vessel2,L,1,05-02-2023,15:02:32
LDLT1001,Lower Deck Level Transmitter Vessel2,H,1,05-02-2023,15:02:34
LDTT1001,Lower Deck Temperature sensor Vessel2,H,1,05-02-2023,15:02:35
LDPT3000,Lower Deck Pressure Transmitter Pump1,L,0,05-02-2023,15:02:40
LDTT3000,Lower Deck Temperature Sensor Pump1,H,0,05-02-2023,15:02:45
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,15:10:10
LDPT2000,Lower Deck Pressure Transmitter Valve1,L,1,05-02-2023,15:10:10
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,05-02-2023,15:10:11
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,1,05-02-2023,15:10:12
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,05-02-2023,15:10:14
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,0,05-02-2023,15:10:16
LDTT2002,Lower Deck Temperature Sensor Valve3,L,0,05-02-2023,15:10:21
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,0,05-02-2023,15:10:23
LDTT2003,Lower Deck Temperature Sensor Valve4,H,1,05-02-2023,15:10:27
LDPT1000,Lower Deck Pressure Transmitter Vessel1,H,0,05-02-2023,15:10:29
LDLT1000,Lower Deck Level Transmitter Vessel1,H,0,05-02-2023,15:10:30
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,05-02-2023,15:10:34
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,1,05-02-2023,15:10:37
LDLT1001,Lower Deck Level Transmitter Vessel2,H,1,05-02-2023,15:10:39
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,05-02-2023,15:10:42
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,1,05-02-2023,15:10:44
LDTT3000,Lower Deck Temperature Sensor Pump1,LL,1,05-02-2023,15:10:49
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,15:15:07
LDPT2000,Lower Deck Pressure Transmitter Valve1,LL,0,05-02-2023,15:15:08
EDSD1001,East Deck Smoke Detector 2,HH,0,05-02-2023,15:15:09
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,15:15:11
LDTT2000,Lower Deck Temperature Sensor Valve1,L,1,05-02-2023,15:15:11
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,15:15:12
EDSD1004,East Deck Smoke Detector 5,HH,0,05-02-2023,15:15:13
LDPT2001,Lower Deck Pressure Transmitetr Valve2,LL,0,05-02-2023,15:15:13
EDSD1005,East Deck Smoke Detector 6,HH,0,05-02-2023,15:15:15
EDSD1006,East Deck Smoke Detector 7,HH,1,05-02-2023,15:15:16
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,15:15:18
LDTT2001,Lower Deck Temperature Sensor Valve2,L,1,05-02-2023,15:15:18
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,15:15:21
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,1,05-02-2023,15:15:22
LDTT2002,Lower Deck Temperature Sensor Valve3,L,0,05-02-2023,15:15:23
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,15:15:24
LDPT2003,Lower Deck Pressure Transmitter Valve4,H,0,05-02-2023,15:15:25
LDTT2003,Lower Deck Temperature Sensor Valve4,LL,0,05-02-2023,15:15:26
EDFD2000,East Deck Heat Detector 1,HH,1,05-02-2023,15:15:28
LDPT1000,Lower Deck Pressure Transmitter Vessel1,L,1,05-02-2023,15:15:31
EDFD2001,East Deck Heat Detector 2,HH,0,05-02-2023,15:15:32
LDLT1000,Lower Deck Level Transmitter Vessel1,L,1,05-02-2023,15:15:33
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,15:15:36
LDTT1000,Lower Deck Temperature Sensor Vessel1,L,1,05-02-2023,15:15:36
EDHV3000,East Deck HVAC System 1,HH,0,05-02-2023,15:15:38
LDPT1001,Lower Deck Pressure Transmitter Vessel2,L,1,05-02-2023,15:15:39
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,15:15:41
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,0,05-02-2023,15:15:42
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,05-02-2023,15:15:43
LDPT3000,Lower Deck Pressure Transmitter Pump1,L,1,05-02-2023,15:15:45
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,05-02-2023,15:15:48
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,05-02-2023,16:04:36
EDSD1000,East Deck Smoke Detector 1,HH,1,05-02-2023,16:04:36
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:04:39
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,1,05-02-2023,16:04:41
EDSD1002,East Deck Smoke Detector 3,HH,1,05-02-2023,16:04:41
LDPT2001,Lower Deck Pressure Transmitetr Valve2,HH,0,05-02-2023,16:04:43
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,16:04:43
LDTT2001,Lower Deck Temperature Sensor Valve2,H,0,05-02-2023,16:04:47
EDSD1004,East Deck Smoke Detector 5,HH,1,05-02-2023,16:04:47
EDSD1005,East Deck Smoke Detector 6,HH,1,05-02-2023,16:04:51
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,0,05-02-2023,16:04:52
EDSD1006,East Deck Smoke Detector 7,HH,0,05-02-2023,16:04:53
LDTT2002,Lower Deck Temperature Sensor Valve3,LL,1,05-02-2023,16:04:55
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,16:04:55
LDPT2003,Lower Deck Pressure Transmitter Valve4,H,1,05-02-2023,16:04:58
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,16:05:00
LDTT2003,Lower Deck Temperature Sensor Valve4,H,1,05-02-2023,16:05:01
EDSD1009,East Deck Smoke Detector 10,HH,1,05-02-2023,16:05:05
LDPT1000,Lower Deck Pressure Transmitter Vessel1,LL,1,05-02-2023,16:05:06
LDLT1000,Lower Deck Level Transmitter Vessel1,LL,0,05-02-2023,16:05:07
EDFD2000,East Deck Heat Detector 1,HH,0,05-02-2023,16:05:07
LDTT1000,Lower Deck Temperature Sensor Vessel1,L,0,05-02-2023,16:05:09
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,1,05-02-2023,16:05:10
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,16:05:12
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:05:13
EDHV3000,East Deck HVAC System 1,HH,0,05-02-2023,16:05:14
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,05-02-2023,16:05:15
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,16:05:17
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,05-02-2023,16:05:20
LDPT3000,Lower Deck Pressure Transmitter Pump1,H,1,05-02-2023,16:05:21
LDTT3000,Lower Deck Temperature Sensor Pump1,L,1,05-02-2023,16:05:22
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,16:08:31
LDPT2000,Lower Deck Pressure Transmitter Valve1,L,0,05-02-2023,16:08:31
EDSD1001,East Deck Smoke Detector 2,HH,0,05-02-2023,16:08:34
LDTT2000,Lower Deck Temperature Sensor Valve1,LL,0,05-02-2023,16:08:35
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,1,05-02-2023,16:08:36
EDSD1002,East Deck Smoke Detector 3,HH,0,05-02-2023,16:08:39
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,05-02-2023,16:08:41
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,05-02-2023,16:08:43
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,16:08:44
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,05-02-2023,16:08:45
EDSD1004,East Deck Smoke Detector 5,HH,0,05-02-2023,16:08:46
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,05-02-2023,16:08:50
EDSD1005,East Deck Smoke Detector 6,HH,0,05-02-2023,16:08:51
EDSD1006,East Deck Smoke Detector 7,HH,0,05-02-2023,16:08:54
LDTT2003,Lower Deck Temperature Sensor Valve4,LL,0,05-02-2023,16:08:55
EDSD1007,East Deck Smoke Detector 8,HH,0,05-02-2023,16:08:59
LDPT1000,Lower Deck Pressure Transmitter Vessel1,L,0,05-02-2023,16:09:00
EDSD1008,East Deck Smoke Detector 9,HH,0,05-02-2023,16:09:04
LDLT1000,Lower Deck Level Transmitter Vessel1,H,1,05-02-2023,16:09:04
EDSD1009,East Deck Smoke Detector 10,HH,1,05-02-2023,16:09:05
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,05-02-2023,16:09:07
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,1,05-02-2023,16:09:08
EDFD2000,East Deck Heat Detector 1,HH,0,05-02-2023,16:09:10
LDLT1001,Lower Deck Level Transmitter Vessel2,LL,0,05-02-2023,16:09:12
LDTT1001,Lower Deck Temperature sensor Vessel2,LL,1,05-02-2023,16:09:13
EDFD2001,East Deck Heat Detector 2,HH,1,05-02-2023,16:09:15
LDPT3000,Lower Deck Pressure Transmitter Pump1,HH,0,05-02-2023,16:09:16
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:09:17
LDTT3000,Lower Deck Temperature Sensor Pump1,L,1,05-02-2023,16:09:21
EDHV3000,East Deck HVAC System 1,HH,1,05-02-2023,16:09:22
EDHV3001,East Deck HVAC System 2,HH,1,05-02-2023,16:09:24
EDSD1000,East Deck Smoke Detector 1,HH,0,05-02-2023,16:16:21
LDPT2000,Lower Deck Pressure Transmitter Valve1,H,0,05-02-2023,16:16:21
EDSD1001,East Deck Smoke Detector 2,HH,1,05-02-2023,16:16:22
EDSD1002,East Deck Smoke Detector 3,HH,1,05-02-2023,16:16:23
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,05-02-2023,16:16:24
LDPT2001,Lower Deck Pressure Transmitetr Valve2,L,0,05-02-2023,16:16:25
EDSD1003,East Deck Smoke Detector 4,HH,0,05-02-2023,16:16:26
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,05-02-2023,16:16:28
EDSD1004,East Deck Smoke Detector 5,HH,1,05-02-2023,16:16:31
LDPT2002,Lower Deck Pressure Transmitter Valve3,H,0,05-02-2023,16:16:32
EDSD1005,East Deck Smoke Detector 6,HH,0,05-02-2023,16:16:32
LDTT2002,Lower Deck Temperature Sensor Valve3,H,1,05-02-2023,16:16:33
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,0,05-02-2023,16:16:37
EDSD1006,East Deck Smoke Detector 7,HH,1,05-02-2023,16:16:37
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,05-02-2023,16:16:38
EDSD1007,East Deck Smoke Detector 8,HH,1,05-02-2023,16:16:41
LDPT1000,Lower Deck Pressure Transmitter Vessel1,LL,0,05-02-2023,16:16:41
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,05-02-2023,16:16:43
EDSD1008,East Deck Smoke Detector 9,HH,1,05-02-2023,16:16:44
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,05-02-2023,16:16:47
EDSD1009,East Deck Smoke Detector 10,HH,0,05-02-2023,16:16:49
LDPT1001,Lower Deck Pressure Transmitter Vessel2,L,0,05-02-2023,16:16:50
LDLT1001,Lower Deck Level Transmitter Vessel2,H,1,05-02-2023,16:16:52
EDFD2000,East Deck Heat Detector 1,HH,1,05-02-2023,16:16:54
LDTT1001,Lower Deck Temperature sensor Vessel2,LL,0,05-02-2023,16:16:55
EDFD2001,East Deck Heat Detector 2,HH,0,05-02-2023,16:16:59
3,16:16:59
EDFD2002,East Deck Heat Detector 3,HH,1,05-02-2023,16:17:01
LDTT3000,Lower Deck Temperature Sensor Pump1,H,1,05-02-2023,16:17:04
