TagNO,Description,Trip Level,High/Low,Date,Time
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,14:49:13
LDTT1101,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,14:49:14
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,0,24-01-2023,14:49:17
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,H,1,24-01-2023,14:49:21
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,0,24-01-2023,14:49:25
LDTT2102,Lower Deck Temperature Sensor Valve3,H,0,24-01-2023,14:49:27
LDTT2102,Lower Deck Temperature Sensor Valve3,L,1,24-01-2023,14:49:30
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,1,24-01-2023,14:49:32
LDTT2103,Lower Deck Temperature Sensor Valve4,L,1,24-01-2023,14:49:35
LDPT2003,Lower Deck Pressure Transmitter Valve4,H,1,24-01-2023,14:50:30
LDPT1001,Lower Deck Pressure Transmitter Vessel2,H,0,24-01-2023,14:50:31
LDTT2100,Lower Deck Temperature Sensor Valve1,H,0,24-01-2023,14:50:36
LDTT1101,Lower Deck Temperature sensor Vessel2,LL,1,24-01-2023,14:50:39
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,14:50:44
LDTT3101,Lower Deck Temperature Sensor Pump1,L,0,24-01-2023,14:50:48
LDLT1300,Lower Deck Level Transmitter Vessel1,H,1,24-01-2023,14:50:52
LDPT2003,Lower Deck Pressure Transmitter Valve4,H,0,24-01-2023,14:50:57
LDLT1300,Lower Deck Level Transmitter Vessel1,LL,1,24-01-2023,14:50:58
LDPT2003,Lower Deck Pressure Transmitter Valve4,LL,1,24-01-2023,14:50:59
LDTT3101,Lower Deck Temperature Sensor Pump1,H,1,24-01-2023,14:51:01
LDTT1100,Lower Deck Temperature Sensor Vessel1,LL,1,24-01-2023,14:51:03
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,14:51:06
LDTT2100,Lower Deck Temperature Sensor Valve1,L,0,24-01-2023,14:51:11
LDPT2002,Lower Deck Pressure Transmitter Valve3,LL,0,24-01-2023,14:51:13
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,L,1,24-01-2023,14:51:14
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,LL,1,24-01-2023,16:14:48
LDPT3001,Lowe Deck Pressure Transmitter Pump1,H,0,24-01-2023,16:14:51
LDTT2101,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,16:14:56
LDLT1301,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,16:15:01
LDTT2101,Lower Deck Temperature Sensor Valve2,LL,1,24-01-2023,16:15:04
LDTT2000,Lower Deck Temperature Sensor Valve1,L,1,24-01-2023,16:15:07
LDPT3001,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,16:15:08
LDTT2000,Lower Deck Temperature Sensor Valve1,H,1,24-01-2023,16:15:09
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,16:16:17
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,16:16:22
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,16:16:27
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,16:22:19
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,16:23:07
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,16:23:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,16:24:40
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,16:25:09
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,16:25:14
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,16:25:19
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,16:31:44
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,16:31:49
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,16:31:54
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,16:31:59
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,16:32:04
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,24-01-2023,16:32:09
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,16:32:14
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,16:32:19
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,16:32:24
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,16:32:29
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,16:32:34
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,16:32:39
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,16:32:44
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,24-01-2023,16:32:49
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,16:32:54
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,24-01-2023,16:32:59
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,19:23:46
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,19:36:43
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,19:36:48
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,19:36:53
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,19:38:09
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,19:38:14
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,19:38:19
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,19:40:46
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,19:40:51
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,19:40:56
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,19:41:01
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,19:41:06
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,24-01-2023,19:41:11
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,19:41:16
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,19:41:21
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,19:41:26
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,19:41:31
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,19:41:36
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,19:41:41
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,19:41:46
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,19:41:51
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,19:41:56
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,19:42:01
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,19:43:29
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,19:43:30
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,19:43:30
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,19:43:30
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,19:43:30
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,19:43:30
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,19:43:31
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,19:43:31
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,19:43:31
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,19:43:31
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,19:43:31
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,19:43:32
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,19:43:32
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,19:43:32
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,19:43:32
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,24-01-2023,19:43:32
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,19:49:34
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,19:49:34
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,19:49:34
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,19:49:34
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,19:49:35
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,19:49:35
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,19:49:35
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,19:49:35
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,24-01-2023,19:49:36
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,19:49:36
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,19:49:36
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,19:49:36
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,19:49:36
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,19:49:37
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,19:49:37
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,19:49:37
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,19:50:19
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,19:50:19
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,19:50:19
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,19:53:48
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,19:53:49
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,19:53:49
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,19:53:49
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,20:00:50
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:00:51
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,20:00:51
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:00:51
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,20:00:51
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,20:00:51
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:00:52
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,20:00:52
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,20:00:52
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,20:00:52
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,20:00:52
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,20:00:53
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,20:00:53
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,20:00:53
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:00:53
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:00:53
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,20:01:45
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:01:45
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:01:46
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:01:46
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,20:01:46
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,24-01-2023,20:01:46
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,20:01:46
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,20:01:47
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,24-01-2023,20:01:47
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,20:01:47
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,20:01:47
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,20:01:47
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,20:01:48
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,24-01-2023,20:01:48
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,0,24-01-2023,20:01:48
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:01:48
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,20:03:56
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,20:03:57
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,20:03:57
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:03:57
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,20:03:57
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,20:03:57
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:03:58
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,20:03:58
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,20:03:58
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,20:03:58
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,20:03:58
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,20:03:59
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,20:03:59
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,20:03:59
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:03:59
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,1,24-01-2023,20:03:59
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,20:05:03
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,20:05:04
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:05:04
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:05:04
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,20:05:04
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,24-01-2023,20:05:04
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:05:05
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,20:05:05
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,24-01-2023,20:05:05
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,20:05:05
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,20:05:05
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,20:05:06
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,20:05:06
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,24-01-2023,20:05:06
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:05:06
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:05:06
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,20:06:22
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:06:22
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:06:22
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,20:06:22
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,20:06:23
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,20:06:23
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:06:23
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,20:06:23
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,20:06:23
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,20:06:24
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,0,24-01-2023,20:06:24
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,0,24-01-2023,20:06:24
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,1,24-01-2023,20:06:24
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,20:06:25
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:06:25
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:06:25
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,20:07:00
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,20:07:00
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,20:07:00
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:07:00
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,20:08:49
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:08:49
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:08:49
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,20:08:49
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,20:08:50
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,24-01-2023,20:08:50
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,1,24-01-2023,20:08:50
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,20:08:50
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,24-01-2023,20:08:50
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,20:08:51
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,20:08:51
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,20:08:51
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,20:08:51
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,20:08:52
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:08:52
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:08:52
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,20:10:01
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:10:01
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,20:10:01
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:10:01
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,20:10:02
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,1,24-01-2023,20:10:02
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,20:10:02
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,0,24-01-2023,20:10:02
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,24-01-2023,20:10:03
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,1,24-01-2023,20:10:03
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,20:10:03
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,20:10:03
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,20:10:03
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,1,24-01-2023,20:10:04
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:10:04
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:10:04
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,1,24-01-2023,20:10:56
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,20:10:56
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:10:56
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,0,24-01-2023,20:10:56
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,1,24-01-2023,20:10:57
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,20:10:57
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,20:10:57
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,20:10:57
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,1,24-01-2023,20:10:57
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,20:10:58
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,20:10:58
LDPT1001,Lower Deck Pressure Transmitter Vessel2,HH,1,24-01-2023,20:10:58
LDLT1001,Lower Deck Level Transmitter Vessel2,HH,0,24-01-2023,20:10:58
LDTT1001,Lower Deck Temperature sensor Vessel2,HH,0,24-01-2023,20:10:58
LDPT3000,Lowe Deck Pressure Transmitter Pump1,HH,1,24-01-2023,20:10:59
LDTT3000,Lower Deck Temperature Sensor Pump1,HH,0,24-01-2023,20:10:59
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,20:32:03
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,0,24-01-2023,20:32:03
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,0,24-01-2023,20:32:03
LDTT2001,Lower Deck Temperature Sensor Valve2,HH,1,24-01-2023,20:32:04
LDPT2002,Lower Deck Pressure Transmitter Valve3,HH,0,24-01-2023,20:32:04
LDTT2002,Lower Deck Temperature Sensor Valve3,HH,0,24-01-2023,20:32:04
LDPT2003,Lower Deck Pressure Transmitter Valve4,HH,0,24-01-2023,20:32:04
LDTT2003,Lower Deck Temperature Sensor Valve4,HH,1,24-01-2023,20:32:04
LDPT1000,Lower Deck Pressure Transmitter Vessel1,HH,0,24-01-2023,20:32:05
LDLT1000,Lower Deck Level Transmitter Vessel1,HH,0,24-01-2023,20:32:05
LDTT1000,Lower Deck Temperature Sensor Vessel1,HH,1,24-01-2023,20:32:05
LDPT2000,Lower Deck Pressure Transmitter Valve1,HH,0,24-01-2023,20:34:30
LDTT2000,Lower Deck Temperature Sensor Valve1,HH,1,24-01-2023,20:34:31
LDPT2001,Lowe Deck Pressure Transmitetr Valve2,HH,1,24-01-2023,20:34:31
